epoch,ACC_ELBOW,ACC_FINGER,ACC_FOREARM,ACC_HAND,ACC_HUMERUS,ACC_SHOULDER,ACC_WRIST,ACC_LEG,KAPPA_ELBOW,KAPPA_FINGER,KAPPA_FOREARM,KAPPA_HAND,KAPPA_HUMERUS,KAPPA_SHOULDER,KAPPA_WRIST,KAPPA_LEG,epoch_acc,epoch_auc,kappa,epoch_loss
73,0.8341121495327103,0.9615105301379812,0.9720496894409938,0.9182879377431906,0.974155069582505,0.9458174904942964,0.9623885226832104,0.9969230769230768,0.6582060368142282,0.8825721498224348,0.9174271243179792,0.7882594477897833,0.9200429808482397,0.8459232417604406,0.8941215159570471,0.9870684939499806,0.943202416918429,0.9247207943466283,0.8572870489389635,0.1223417256077788
74,0.8574766355140186,0.94480755265069,0.9642857142857144,0.9027237354085604,0.978131212723658,0.9458174904942964,0.92865451725475,1.0,0.6997758930323106,0.8323320247725164,0.8859217615366597,0.7584319797008892,0.9254190179398636,0.8502543383109025,0.8272551564256653,0.9737659801136364,0.9315206445115812,0.9096390873034774,0.8304902244022033,0.1551775937200327
75,0.8539719626168224,0.971677559912854,0.9565217391304348,0.9351491569390402,0.9801192842942346,0.9458174904942964,0.967429236138038,1.0,0.6922029813442828,0.8925098836733536,0.8892616729806376,0.8161831998272475,0.9228260983896246,0.8524178030696077,0.8991939855190618,0.9956720101352587,0.9496475327291036,0.9323523486183968,0.8662401836237497,0.1113103818734763
76,0.8598130841121495,0.9578794480755264,0.968944099378882,0.9247730220492868,0.9721669980119284,0.9557984790874524,0.9662659945715394,1.0,0.6938817073515685,0.8590609747738469,0.9135219649098492,0.8023274418406203,0.9118047852955158,0.8788663124575669,0.899418162861384,0.9956720101352587,0.9488418932527694,0.9300873767749552,0.8677402828845453,0.1285995107149956
77,0.8516355140186916,0.9498910675381264,0.9658385093167702,0.9105058365758756,0.9662027833001988,0.9505703422053232,0.9519193485847228,1.0,0.6904314414981092,0.8485371162644463,0.9013656009894035,0.7898446259810988,0.9091043577496936,0.864581570427956,0.8724791422485763,0.9781830263206468,0.9394763343403828,0.9214510403719702,0.8522649951525696,0.1484856516062228
78,0.852803738317757,0.9484386347131444,0.9658385093167702,0.9247730220492868,0.9761431411530817,0.9548479087452472,0.9627762698720436,1.0,0.6796432309273959,0.8589432152795613,0.9114966898879322,0.8194998571322744,0.9226845948765504,0.8578943343457076,0.8885640858342922,0.9826528515659396,0.9458207452165156,0.9276055592423006,0.8613002857563867,0.1393257593832375
79,0.8633177570093458,0.9724037763253448,0.9658385093167702,0.9273670557717252,0.9721669980119284,0.9334600760456274,0.957735556417216,1.0,0.7038050860636311,0.8895167387683405,0.9179996632429702,0.8189874153054811,0.922637311654488,0.8371721712438126,0.8887147209999351,0.9913615435211576,0.9444108761329304,0.9264310669968387,0.8622997427802455,0.1364643312921843
80,0.8563084112149533,0.9593318809005084,0.9736024844720496,0.9085603112840468,0.9801192842942346,0.946768060836502,0.9569600620395502,1.0,0.7039921882952613,0.8809938179060559,0.9221066100661828,0.7889696343251311,0.94140065695275,0.8464370614388218,0.8773614309017015,0.9956720101352587,0.9425981873111784,0.9247122364094328,0.8573946227352405,0.1432000056746379
81,0.8574766355140186,0.9455337690631808,0.968944099378882,0.9124513618677044,0.9681908548707754,0.9534220532319392,0.9534703373400544,1.0,0.698472183277379,0.8235432982467351,0.9134672473943096,0.7807851494768712,0.9253278239237678,0.8606174846220741,0.8747213671819952,0.9912910213524704,0.9409869083585096,0.9209369579202212,0.8502508317365348,0.1473149919658556
82,0.8574766355140186,0.9694989106753812,0.9751552795031057,0.9383916990920882,0.9761431411530817,0.9500950570342204,0.964327258627375,1.0,0.6974473637992866,0.878469149070679,0.92002662034036,0.8386816999132698,0.9386808855917468,0.85573606370876,0.8956106428132076,0.9956720101352587,0.9512588116817724,0.9315962347910616,0.8710380988308457,0.1232757038530137
83,0.8586448598130841,0.9673202614379084,0.967391304347826,0.9221789883268484,0.9721669980119284,0.9548479087452472,0.957735556417216,1.0,0.7042051884837662,0.8801584243445643,0.9201274094279523,0.8007734378729928,0.9225899705637206,0.8705255383651476,0.8789292221120362,0.9781830263206468,0.947129909365559,0.9290335380598708,0.8640151591484333,0.1384022249467755
84,0.8481308411214953,0.9557007988380536,0.970496894409938,0.9241245136186772,0.9681908548707754,0.9306083650190116,0.9678169833268708,1.0,0.6892085216073356,0.8534082287444429,0.9262705302725548,0.8075006912238052,0.9118047852955158,0.8305682700578472,0.9044497714852968,0.9912910213524704,0.9423967774420948,0.9241386105547316,0.8574496676085046,0.1321566845800407
85,0.8516355140186916,0.9709513435003632,0.9782608695652174,0.95136186770428,0.9761431411530817,0.9548479087452472,0.9759596742923614,1.0,0.6923181982312343,0.8983111090927987,0.926177287118164,0.8715605910301258,0.9307039167351412,0.8723071324599709,0.9082481376196426,0.9956720101352587,0.9572004028197382,0.939873255926647,0.8851100800908391,0.1115815376145766
86,0.8539719626168224,0.9607843137254902,0.9720496894409938,0.9273670557717252,0.9801192842942346,0.9596007604562736,0.961225281116712,1.0,0.7042051884837662,0.869105973431507,0.9137401447240524,0.8156036683168053,0.9226845948765504,0.8821641674220829,0.895977313802044,0.9869631394348488,0.9492447129909366,0.9314332718269324,0.8717789970386276,0.1299309682775741
87,0.8504672897196262,0.9571532316630356,0.970496894409938,0.9273670557717252,0.978131212723658,0.9529467680608364,0.9678169833268708,1.0,0.67687759513322,0.8728215575836278,0.9224004651062638,0.8221531006829279,0.9229201466586824,0.8748983181619021,0.9016716072121742,0.9825106534090908,0.948539778449144,0.9358060391953524,0.8717917675830797,0.1308018316000357
88,0.8586448598130841,0.9694989106753812,0.968944099378882,0.943579766536965,0.9721669980119284,0.9586501901140684,0.973633191159364,1.0,0.696938072559522,0.8973304851753552,0.9204781794118152,0.8364922534802631,0.9147645919312726,0.881016115815351,0.9110878347651664,1.0,0.9557905337361532,0.9392954101507528,0.8822641439265337,0.1160990527846067
89,0.8563084112149533,0.9724037763253448,0.9720496894409938,0.9364461738002594,0.9721669980119284,0.9515209125475284,0.9651027530050408,0.9969230769230768,0.6813189683317009,0.8992913263107712,0.917792388232188,0.82667806709613,0.9092156366092536,0.8656979304271246,0.8983046572588139,0.9956720101352587,0.9512588116817724,0.9324879529516577,0.8722753337214866,0.1218195256124921
90,0.8516355140186916,0.9651416122004357,0.9767080745341615,0.9299610894941635,0.9721669980119284,0.9491444866920152,0.9682047305157038,1.0,0.6783389416241886,0.8817326843819709,0.9367433885800385,0.8165363306205763,0.9172513478439772,0.866260394464291,0.9033278482753115,0.9956720101352589,0.9495468277945619,0.9313232232104484,0.8713026058013221,0.12435397201562752
